KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
10141359;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;526;;;69102;582262.63;1200531.30;2013-12-06T00:00:00
10141367;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64211;JÌzd·rna;Ë.p.;527;;;69102;581021.01;1201303.33;2013-12-06T00:00:00
10141375;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64289;n·m. Osvoboditel˘;Ë.p.;528;;;69102;581538.05;1201253.36;2013-12-06T00:00:00
10141383;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64335;R˘ûov·;Ë.p.;529;;;69102;581307.20;1201368.88;2013-12-06T00:00:00
10141391;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;530;;;69102;581012.76;1201114.51;2013-12-06T00:00:00
10141405;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;531;;;69102;582001.80;1201255.97;2013-12-06T00:00:00
10141413;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;532;;;69102;581991.94;1201246.79;2013-12-06T00:00:00
10141421;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;533;;;69102;581987.97;1201237.10;2013-12-06T00:00:00
10141430;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;534;;;69102;581980.94;1201227.51;2013-12-06T00:00:00
10141448;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;535;;;69102;581970.59;1201217.72;2013-12-06T00:00:00
10141456;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;536;;;69102;581961.67;1201202.85;2013-12-06T00:00:00
10141464;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;537;;;69102;580873.50;1200982.39;2013-12-06T00:00:00
10141472;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;538;;;69102;581987.89;1201198.67;2013-12-06T00:00:00
10141481;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;539;;;69102;581222.38;1201692.44;2013-12-06T00:00:00
10141499;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;540;;;69102;580990.47;1201089.23;2013-12-06T00:00:00
10141502;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64319;PolnÌ;Ë.p.;541;;;69102;582307.96;1200466.60;2013-12-06T00:00:00
10141511;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64203;H¯bitovnÌ;Ë.p.;542;;;69102;582122.84;1201059.22;2013-12-06T00:00:00
10141529;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64297;Pion˝rsk·;Ë.p.;543;;;69102;581518.34;1201643.61;2013-12-06T00:00:00
10141537;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;544;;;69102;582407.36;1200489.58;2018-02-08T00:00:00
10141553;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64343;SlÌny;Ë.p.;546;;;69102;581966.82;1201348.83;2013-12-06T00:00:00
10141561;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;547;;;69102;581825.42;1201027.30;2013-12-06T00:00:00
10141570;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;548;;;69102;581101.60;1201187.45;2013-12-06T00:00:00
10141588;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;549;;;69102;581255.14;1201666.12;2013-12-06T00:00:00
10141596;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64327;RevoluËnÌ;Ë.p.;550;;;69102;581903.71;1201212.33;2013-12-06T00:00:00
10141600;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;551;;;69102;581246.23;1201673.06;2013-12-06T00:00:00
10141618;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;552;;;69102;582022.05;1201242.45;2013-12-06T00:00:00
10141626;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;553;;;69102;582318.71;1200584.22;2013-12-06T00:00:00
10141642;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;555;;;69102;581161.98;1201746.95;2013-12-06T00:00:00
10141651;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;556;;;69102;581203.83;1201895.37;2013-12-06T00:00:00
10141669;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64203;H¯bitovnÌ;Ë.p.;557;;;69102;581996.31;1201055.96;2013-12-06T00:00:00
10141677;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;558;;;69102;581899.67;1201127.03;2013-12-06T00:00:00
10141685;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;559;;;69102;581179.30;1201731.48;2013-12-06T00:00:00
10141693;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;560;;;69102;581146.41;1201761.37;2013-12-06T00:00:00
10141707;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;561;;;69102;581155.46;1202034.32;2013-12-06T00:00:00
10141715;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;562;;;69102;581154.21;1201753.59;2013-12-06T00:00:00
10141723;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;563;;;69102;581133.43;1201809.13;2013-12-06T00:00:00
10141731;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;564;;;69102;581865.52;1201121.54;2013-12-06T00:00:00
10141758;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64289;n·m. Osvoboditel˘;Ë.p.;566;;;69102;581701.08;1200990.40;2013-12-06T00:00:00
10141766;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;567;;;69102;581195.98;1201717.89;2013-12-06T00:00:00
10141774;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;568;;;69102;581124.71;1201781.23;2013-12-06T00:00:00
10141791;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64289;n·m. Osvoboditel˘;Ë.p.;570;;;69102;581515.80;1201216.03;2013-12-06T00:00:00
10141804;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64343;SlÌny;Ë.p.;571;;;69102;581844.62;1201512.35;2013-12-06T00:00:00
10141812;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;572;;;69102;581179.45;1201887.50;2013-12-06T00:00:00
10141821;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;573;;;69102;580943.04;1201005.67;2013-12-06T00:00:00
10141839;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;574;;;69102;580963.66;1201027.07;2013-12-06T00:00:00
10141847;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;575;;;69102;581216.82;1201700.30;2013-12-06T00:00:00
10141855;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;576;;;69102;581797.64;1201193.91;2013-12-06T00:00:00
10141863;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;577;;;69102;581749.44;1201243.93;2013-12-06T00:00:00
10141871;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64203;H¯bitovnÌ;Ë.p.;578;;;69102;581997.34;1201081.83;2013-12-06T00:00:00
10141880;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;579;;;69102;581921.37;1201103.95;2013-12-06T00:00:00
10141898;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;580;;;69102;580847.73;1200955.82;2013-12-06T00:00:00
10141901;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64360;äirok·;Ë.p.;581;;;69102;581976.62;1200959.39;2013-12-06T00:00:00
10141910;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;582;;;69102;581079.33;1201821.81;2013-12-06T00:00:00
10141928;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;583;;;69102;581203.37;1201711.45;2013-12-06T00:00:00
10141936;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;584;;;69102;581208.20;1201705.13;2013-12-06T00:00:00
10141944;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64394;U äkolky;Ë.p.;585;;;69102;581423.07;1201368.03;2013-12-06T00:00:00
10141952;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;586;;;69102;582301.19;1200593.88;2013-12-06T00:00:00
10141961;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64343;SlÌny;Ë.p.;587;;;69102;581768.85;1201590.83;2013-12-06T00:00:00
10141979;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64289;n·m. Osvoboditel˘;Ë.p.;588;;;69102;581427.32;1201324.59;2013-12-06T00:00:00
10141987;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;589;;;69102;581120.91;1202056.01;2013-12-06T00:00:00
10141995;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;590;;;69102;580995.58;1201916.50;2013-12-06T00:00:00
10142002;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;591;;;69102;580836.71;1200948.13;2013-12-06T00:00:00
10142011;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64360;äirok·;Ë.p.;592;;;69102;582315.50;1200634.11;2013-12-06T00:00:00
10142029;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;593;;;69102;581161.12;1201785.28;2013-12-06T00:00:00
10142037;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;594;;;69102;581148.12;1201796.73;2013-12-06T00:00:00
10142045;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;595;;;69102;581114.61;1201791.11;2013-12-06T00:00:00
10142053;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64432;Z·rybnick·;Ë.p.;596;;;69102;581061.19;1201207.81;2013-12-06T00:00:00
10142061;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;597;;;69102;581038.35;1201886.50;2013-12-06T00:00:00
10142070;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;598;;;69102;581124.21;1202046.55;2013-12-06T00:00:00
10142088;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;599;;;69102;581115.97;1201823.33;2013-12-06T00:00:00
10142096;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;600;;;69102;581123.22;1201818.14;2013-12-06T00:00:00
10142100;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64238;Lipov·;Ë.p.;601;;;69102;581399.36;1201266.97;2013-12-06T00:00:00
10142118;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;602;;;69102;582487.67;1200481.71;2013-12-06T00:00:00
10142126;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;603;;;69102;581719.76;1201276.04;2013-12-06T00:00:00
10142134;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;604;;;69102;581189.30;1201935.98;2013-12-06T00:00:00
10142142;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;605;;;69102;581113.39;1202071.97;2013-12-06T00:00:00
10142151;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;606;;;69102;582310.55;1200589.09;2018-02-05T00:00:00
10142169;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;607;;;69102;582395.19;1200530.41;2013-12-06T00:00:00
10142177;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;608;;;69102;581650.72;1201348.47;2013-12-06T00:00:00
10142193;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;610;;;69102;582059.48;1201292.75;2013-12-06T00:00:00
10142207;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;611;;;69102;582377.76;1200542.86;2013-12-06T00:00:00
10142215;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;612;;;69102;581825.52;1201163.12;2013-12-06T00:00:00
10142223;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;613;;;69102;581126.24;1202036.53;2013-12-06T00:00:00
10142231;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;614;;;69102;582477.20;1200486.81;2013-12-06T00:00:00
10142240;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;615;;;69102;581104.69;1201799.07;2013-12-06T00:00:00
10142258;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;616;;;69102;581109.33;1201828.57;2013-12-06T00:00:00
10142266;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;617;;;69102;582329.19;1200577.05;2013-12-06T00:00:00
10142274;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;618;;;69102;580954.24;1201017.30;2013-12-06T00:00:00
10142282;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;619;;;69102;582007.56;1201269.35;2013-12-06T00:00:00
10142291;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64220;Kr·tk·;Ë.p.;620;;;69102;582042.97;1201272.49;2013-12-06T00:00:00
10142304;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;621;;;69102;582036.58;1201263.04;2013-12-06T00:00:00
10142312;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;622;;;69102;582071.85;1201298.28;2013-12-06T00:00:00
10142321;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;623;;;69102;581966.93;1200734.69;2013-12-06T00:00:00
10142339;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;790737;Pod P¯ednÌma;Ë.p.;624;;;69102;581036.51;1199994.65;2016-03-30T00:00:00
10142347;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;625;;;69102;581083.82;1201852.72;2013-12-06T00:00:00
10142355;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;626;;;69102;581076.90;1201860.40;2013-12-06T00:00:00
10142363;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64424;Z·humnÌ;Ë.p.;627;;;69102;581357.68;1201156.72;2013-12-06T00:00:00
10142371;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;628;;;69102;581018.47;1201935.30;2013-12-06T00:00:00
10142380;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;629;;;69102;582360.02;1200556.12;2013-12-06T00:00:00
10142398;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;630;;;69102;582404.06;1200524.40;2013-12-06T00:00:00
10142401;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;631;;;69102;581162.41;1201939.41;2013-12-06T00:00:00
10142410;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;632;;;69102;582416.56;1200485.80;2018-02-08T00:00:00
10142428;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;633;;;69102;581535.55;1201427.16;2013-12-06T00:00:00
10142436;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;634;;;69102;581544.10;1201423.54;2013-12-06T00:00:00
10142444;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64203;H¯bitovnÌ;Ë.p.;635;;;69102;581950.49;1201061.87;2013-12-06T00:00:00
10142452;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;636;;;69102;582411.86;1200518.20;2013-12-06T00:00:00
10142479;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64360;äirok·;Ë.p.;638;;;69102;582320.78;1200670.43;2013-12-06T00:00:00
10142487;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;639;;;69102;581931.49;1200755.24;2013-12-06T00:00:00
10142495;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64319;PolnÌ;Ë.p.;640;;;69102;582317.08;1200538.15;2013-12-06T00:00:00
10142517;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64319;PolnÌ;Ë.p.;642;;;69102;582313.91;1200510.68;2013-12-06T00:00:00
10142533;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64327;RevoluËnÌ;Ë.p.;644;;;69102;581778.64;1201339.28;2013-12-06T00:00:00
10142541;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;645;;;69102;581135.38;1201771.34;2013-12-06T00:00:00
10142550;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;646;;;69102;582083.00;1201312.10;2013-12-06T00:00:00
10142568;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64203;H¯bitovnÌ;Ë.p.;647;;;69102;581964.78;1201061.01;2022-02-01T00:00:00
10142576;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;648;;;69102;581095.43;1201806.69;2013-12-06T00:00:00
10142584;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;649;;;69102;581184.55;1201762.72;2013-12-06T00:00:00
10142592;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;650;;;69102;581169.71;1201775.01;2013-12-06T00:00:00
10142606;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64424;Z·humnÌ;Ë.p.;651;;;69102;581339.06;1201189.71;2013-12-06T00:00:00
10142614;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;652;;;69102;582430.99;1200504.66;2013-12-06T00:00:00
10142631;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;654;;;69102;582097.84;1201326.62;2013-12-06T00:00:00
10142649;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;655;;;69102;582122.31;1201352.88;2013-12-06T00:00:00
10142657;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64360;äirok·;Ë.p.;656;;;69102;581907.30;1201020.22;2013-12-06T00:00:00
10142681;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;659;;;69102;581880.35;1200820.90;2013-12-06T00:00:00
10142690;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;660;;;69102;581533.61;1201386.06;2013-12-06T00:00:00
10142703;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64327;RevoluËnÌ;Ë.p.;661;;;69102;581891.30;1201222.02;2013-12-06T00:00:00
10142711;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;662;;;69102;581871.61;1200882.89;2013-12-06T00:00:00
10142720;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;663;;;69102;580986.48;1201924.17;2013-12-06T00:00:00
10142738;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;664;;;69102;581187.57;1201352.81;2013-12-06T00:00:00
10142754;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;666;;;69102;581170.10;1201366.57;2013-12-06T00:00:00
10142762;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;667;;;69102;581162.23;1201371.18;2013-12-06T00:00:00
10142771;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;668;;;69102;581152.92;1201377.84;2013-12-06T00:00:00
10142789;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;669;;;69102;581143.67;1201385.18;2013-12-06T00:00:00
10142797;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;670;;;69102;581135.22;1201392.88;2013-12-06T00:00:00
10142801;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;671;;;69102;581125.76;1201405.94;2013-12-06T00:00:00
10142827;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64416;ZahradnÌ;Ë.p.;673;;;69102;581085.14;1201394.63;2013-12-06T00:00:00
10142835;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;674;;;69102;581222.92;1201381.98;2013-12-06T00:00:00
10142843;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64408;Ve Dvo¯e;Ë.p.;675;;;69102;581241.54;1201425.35;2013-12-06T00:00:00
10142851;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64254;MÌrov·;Ë.p.;676;;;69102;581814.79;1201173.99;2013-12-06T00:00:00
10142860;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;677;;;69102;581130.61;1202027.68;2013-12-06T00:00:00
10142878;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;678;;;69102;581151.52;1201968.00;2013-12-06T00:00:00
10142886;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64181;»ejkovsk·;Ë.p.;679;;;69102;580936.03;1200995.17;2013-12-06T00:00:00
10142894;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;680;;;69102;582013.41;1201278.49;2013-12-06T00:00:00
10142908;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;681;;;69102;581172.15;1201740.64;2013-12-06T00:00:00
10142916;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64301;PodivÌnsk·;Ë.p.;682;;;69102;581841.52;1201045.19;2017-09-13T00:00:00
10142924;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64343;SlÌny;Ë.p.;683;;;69102;581671.69;1201647.31;2013-12-06T00:00:00
10142932;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64424;Z·humnÌ;Ë.p.;684;;;69102;581279.35;1201246.51;2013-12-06T00:00:00
10142941;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;685;;;69102;581176.69;1201768.84;2013-12-06T00:00:00
10142959;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64262;Na Aleji;Ë.p.;686;;;69102;581217.47;1201858.09;2013-12-06T00:00:00
10142967;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;687;;;69102;581031.46;1201892.18;2013-12-06T00:00:00
10142975;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64203;H¯bitovnÌ;Ë.p.;688;;;69102;582038.22;1201047.62;2013-12-06T00:00:00
10142983;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64360;äirok·;Ë.p.;689;;;69102;581920.24;1201009.81;2013-12-06T00:00:00
10143009;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64459;éiûkovsk·;Ë.p.;691;;;69102;581068.30;1201865.38;2013-12-06T00:00:00
10143017;584983;VelkÈ BÌlovice;;;;;178675;VelkÈ BÌlovice;64351;Sv·rov;Ë.p.;692;;;69102;582287.10;1200603.90;2013-12-06T00:00:00
